ts; dow; hod;default broker_mwh; default broker_price ;CrocodileAgent_mwh; CrocodileAgent_price ;COLDPower18_mwh; COLDPower18_price ;VidyutVanika_mwh; VidyutVanika_price ;Bunnie_mwh; Bunnie_price 
1514; 5; 2;[-0.4242; 26.8915];[0.6214; -31.0345];[5.8381; -17.4087];[18.8686; -31.5746];[15.7228; -33.2176]
1515; 5; 3;[-0.4155; 34.4162];[0.6267; -31.2271];[1.5886; 20.7189];[19.6039; -33.4658];[19.8883; -31.9301]
1516; 5; 4;[-0.4361; 34.3881];[0.6000; -31.5415];[-6.1287; 39.4215];[30.6233; -33.4759];[18.7517; -33.9165]
1517; 5; 5;[-0.4231; 39.3398];[0.7212; -37.3365];[0.0000; 0.0000];[36.5441; -43.4930];[4.3359; -32.2662]
1518; 5; 6;[-0.6053; 35.6220];[0.6782; -37.3296];[0.0000; 0.0000];[0.0451; -439.5950];[29.8416; -38.2240]
1519; 5; 7;[-1.6575; 36.4908];[0.0109; -29.4487];[0.0000; 0.0000];[0.0678; -45.1928];[9.2553; -32.5664]
1520; 5; 8;[-1.6928; 43.3421];[0.3287; -19.8778];[4.0470; -40.3701];[6.0268; -42.5237];[25.8163; -39.1153]
1521; 5; 9;[-2.1813; 50.8770];[0.0000; 0.0000];[-3.5099; 63.8273];[5.5343; -73.4082];[6.3442; -32.1192]
1522; 5; 10;[-2.5117; 25.8238];[0.3377; -25.2331];[0.2157; -16.2688];[5.6992; -65.9501];[9.6444; -33.6983]
1523; 5; 11;[-3.0202; 38.5569];[0.2381; -27.8177];[0.0000; 0.0000];[5.1009; -51.3924];[10.0037; -33.7328]
1524; 5; 12;[-2.6091; 62.4408];[0.0000; 0.0000];[0.0000; 0.0000];[5.5134; -102.2845];[14.1475; -33.5367]
1525; 5; 13;[-1.3401; 69.2110];[0.0000; 0.0000];[-7.9955; 58.8631];[5.5564; -92.9253];[8.7148; -33.7424]
1526; 5; 14;[-1.7229; 53.9004];[0.0000; 0.0000];[0.0000; 0.0000];[25.6563; -75.7851];[11.8399; -34.5140]
1527; 5; 15;[-0.7455; 41.8443];[0.0000; 0.0000];[0.0000; 0.0000];[25.9341; -56.2715];[10.7689; -34.2529]
1528; 5; 16;[-0.4128; 39.7516];[0.0000; 0.0000];[0.0000; 0.0000];[25.3340; -52.1196];[22.7828; -41.6931]
1529; 5; 17;[-0.1580; 41.0052];[0.0000; 0.0000];[0.0000; 0.0000];[23.8344; -49.1536];[28.2439; -41.7278]
1530; 5; 18;[-0.1541; 45.7416];[0.0000; 0.0000];[0.0000; 0.0000];[21.1845; -53.4853];[2.4517; -36.1943]
1531; 5; 19;[-0.1819; 50.2145];[0.0000; 0.0000];[0.0000; 0.0000];[17.3131; -53.4306];[2.2568; -36.4997]
1532; 5; 20;[-0.4579; 41.9897];[0.3733; -37.2670];[-0.7628; 277.8123];[25.4881; -42.0785];[18.8311; -53.7622]
1533; 5; 21;[-0.4751; 34.1850];[3.6548; -36.7284];[0.0000; 20155046031003540.0000];[22.9071; -40.8260];[17.8637; -51.9921]
1534; 5; 22;[-0.4569; 41.2136];[3.5601; -33.0092];[0.0000; 13224661288119226.0000];[20.5392; -35.9450];[15.5612; -52.4835]
1535; 5; 23;[-0.5551; 42.5461];[4.8501; -29.9974];[0.0000; 0.0000];[20.5388; -37.3289];[14.5372; -57.5464]
1536; 6; 0;[-0.4392; 29.4555];[3.7041; -35.8995];[-1.3531; 63.9909];[22.1863; -34.4777];[13.2623; -40.3034]
1537; 6; 1;[-0.4797; 31.3578];[4.4354; -30.1091];[-0.9857; 81.1955];[19.2698; -32.2330];[14.3781; -42.4521]
1538; 6; 2;[-0.2600; 39.9372];[1.0780; -21.7684];[0.0000; 0.0000];[22.0180; -40.9120];[13.9851; -41.2783]
1539; 6; 3;[-0.1612; 34.0444];[2.6962; -33.2894];[-2.4374; 46.9858];[25.3513; -35.3405];[17.0783; -45.7793]
1540; 6; 4;[-0.2271; 33.3736];[12.2760; -32.9186];[-2.0120; 54.4211];[29.4598; -32.3851];[15.0736; -37.2614]
1541; 6; 5;[-0.2443; 34.1544];[3.4851; -36.1524];[-0.3139; 219.2960];[32.1080; -39.0906];[16.6659; -36.0555]
1542; 6; 6;[-0.3794; 37.3042];[0.4433; -37.1735];[0.0000; 0.0000];[29.4321; -44.7184];[22.8747; -40.9870]
1543; 6; 7;[-1.1766; 39.2544];[0.6165; -37.2027];[0.0000; 0.0000];[33.6525; -45.3573];[23.6649; -42.4340]
1544; 6; 8;[-2.2006; 38.7994];[0.1610; -36.5729];[0.0000; 0.0000];[31.9423; -44.4851];[31.2370; -36.5379]
1545; 6; 9;[-2.8101; 45.1073];[0.0000; 0.0000];[0.0000; 0.0000];[29.5074; -46.0750];[1.4574; -36.1148]
1546; 6; 10;[-2.6240; 39.0743];[6.0602; -19.4271];[5.0000; -41.4863];[28.6211; -42.3651];[36.8827; -41.3988]
1547; 6; 11;[-3.2135; 34.6686];[4.9449; -20.2952];[5.0000; -41.8255];[29.1577; -39.5093];[38.4058; -42.2930]
1548; 6; 12;[-3.8418; 40.3886];[3.8097; -26.5883];[-0.6714; 80.3688];[30.8803; -45.2391];[37.5798; -41.4813]
1549; 6; 13;[-3.4417; 40.1992];[0.1799; -25.9315];[4.0930; -42.5350];[32.1210; -45.8406];[47.5496; -41.7192]
1550; 6; 14;[-1.5275; 40.2384];[6.1458; -30.2289];[1.2261; -26.2756];[30.7860; -43.7474];[42.8268; -42.1205]
1551; 6; 15;[-1.2766; 36.9488];[8.3936; -12.2247];[-0.8993; 95.2554];[29.6669; -42.4235];[39.0849; -40.4352]
1552; 6; 16;[-1.2587; 36.8534];[9.5737; -2.7556];[7.8161; -44.9900];[26.4216; -39.7080];[57.5106; -38.7378]
1553; 6; 17;[-0.3790; 43.2386];[0.0000; 0.0000];[0.0000; 0.0000];[27.6098; -52.6929];[21.3022; -32.5140]
1554; 6; 18;[-0.1684; 30.9462];[14.7866; -19.3674];[0.0000; 0.0000];[26.9726; -42.7545];[31.9926; -34.0836]
1555; 6; 19;[-0.1810; 31.4492];[13.9062; -27.5078];[6.1931; -40.1113];[26.2055; -35.7586];[30.9283; -38.0303]
1556; 6; 20;[-0.1424; 36.3541];[11.8920; -18.6282];[0.8578; -10.4087];[27.9415; -36.0719];[24.2702; -46.0614]
1557; 6; 21;[-0.1512; 44.6876];[11.2690; -33.7401];[5.0000; -15.4750];[26.1727; -28.5653];[21.9881; -31.9194]
1558; 6; 22;[-0.1083; 40.9240];[11.9379; -33.3406];[4.6691; -22.4749];[24.9106; -27.8887];[18.4860; -25.5922]
1559; 6; 23;[-0.1618; 45.8689];[13.2134; -30.7862];[4.8368; -10.9263];[29.0534; -27.6593];[19.6501; -36.4637]
1560; 7; 0;[-0.1593; 32.7440];[13.5172; -29.2967];[4.6709; -12.0226];[30.3305; -24.2032];[19.1951; -36.8761]
1561; 7; 1;[-0.1426; 26.7549];[14.1315; -27.9655];[5.0000; -0.9236];[24.5379; -19.5134];[22.0917; -36.3476]
1562; 7; 2;[-0.0793; 28.3614];[17.8089; -25.7551];[7.7464; -16.9023];[27.4790; -25.4292];[12.0305; -29.5608]
1563; 7; 3;[-0.1348; 27.0634];[19.1288; -29.9898];[6.0935; -19.0719];[29.9815; -27.0087];[11.1865; -35.3705]
1564; 7; 4;[-0.2017; 29.2512];[21.3722; -31.4459];[3.2489; -15.5025];[39.1249; -28.5267];[9.7276; -37.7039]
1565; 7; 5;[-0.2452; 39.7616];[23.7112; -34.2261];[0.0000; 0.0000];[34.0682; -33.0655];[9.1966; -44.6243]
1566; 7; 6;[-0.2559; 37.1189];[28.4792; -34.9352];[1.9617; -11.7421];[34.1198; -26.2875];[9.6440; -48.5697]
1567; 7; 7;[-0.7543; 30.5567];[34.0356; -31.8935];[8.6172; -38.0646];[32.4184; -30.1042];[13.1691; -33.2938]
1568; 7; 8;[-1.4218; 39.2751];[0.9554; -31.6667];[0.6311; -35.3685];[32.5353; -47.4362];[12.9413; -30.5799]
1569; 7; 9;[-1.9481; 48.7960];[1.0486; -31.6667];[1.1364; 2.2581];[31.4856; -44.1135];[9.9086; -31.1299]
1570; 7; 10;[-2.2083; 33.7144];[28.1998; -33.6055];[5.0484; -42.3783];[37.3835; -39.5705];[15.8284; -36.1553]
1571; 7; 11;[-2.5307; 34.7736];[31.4909; -34.7327];[5.0000; -42.2574];[35.8655; -38.0586];[11.6655; -44.7236]
1572; 7; 12;[-2.5278; 47.5189];[15.9826; -30.2646];[5.0000; -43.2240];[35.5089; -40.5039];[14.7157; -44.1296]
1573; 7; 13;[-2.1055; 34.6615];[18.4580; -29.0929];[5.8542; -43.9183];[32.9658; -40.3975];[10.8913; -51.1116]
1574; 7; 14;[-0.7519; 41.5550];[9.9268; -28.5000];[4.8477; -27.8916];[34.3941; -48.8754];[10.5023; -30.3614]
1575; 7; 15;[-0.5978; 68.3388];[7.2667; -26.2895];[0.0000; 0.0000];[32.1497; -53.9985];[10.9960; -27.4746]
1576; 7; 16;[-0.8207; 46.6733];[9.5084; -25.1253];[2.1394; -7.5866];[32.5008; -49.4957];[11.9113; -40.0995]
1577; 7; 17;[-0.3201; 32.5148];[29.4357; -31.2262];[5.0000; -40.5328];[33.5545; -37.8213];[11.0243; -31.6283]
1578; 7; 18;[-0.2207; 36.1089];[33.3864; -36.4085];[5.0000; -42.7544];[31.0063; -35.9882];[9.5828; -47.3548]
1579; 7; 19;[-0.1756; 29.4169];[28.0075; -36.6702];[2.1790; -19.9957];[28.3921; -37.3339];[7.6709; -49.4411]
1580; 7; 20;[-0.2068; 40.3549];[27.0803; -36.4470];[5.0000; -17.2425];[21.6679; -35.5077];[7.7978; -49.6980]
1581; 7; 21;[-0.1768; 32.4617];[21.8799; -25.7211];[0.0000; 0.0000];[20.4933; -28.0921];[7.2590; -26.3346]
1582; 7; 22;[-0.1767; 35.1954];[7.5105; -23.1574];[0.7303; -14.4002];[18.5147; -36.3493];[8.0678; -51.9981]
1583; 7; 23;[-0.1755; 29.4472];[23.5607; -25.8428];[3.3041; -19.8118];[23.4072; -28.8004];[7.8819; -30.7964]
1584; 1; 0;[-0.1643; 28.9269];[37.6666; -26.0651];[2.8989; -18.9534];[21.1055; -29.2060];[8.1940; -31.1436]
1585; 1; 1;[-0.2012; 34.5266];[26.2141; -31.6113];[3.0138; -19.9957];[20.5761; -32.9992];[9.9685; -34.7600]
1586; 1; 2;[-0.1967; 31.3424];[25.7549; -31.0923];[1.7510; -15.4639];[26.7674; -30.1347];[7.7693; -34.7561]
1587; 1; 3;[-0.1813; 33.5883];[24.4494; -31.7119];[0.0000; 0.0000];[26.9247; -37.0989];[8.6423; -35.1262]
1588; 1; 4;[-0.1669; 31.0190];[35.1316; -25.8873];[-2.1182; 46.6795];[28.8756; -29.3581];[8.1546; -28.7849]
1589; 1; 5;[-0.1236; 37.1886];[40.2518; -37.1275];[2.7363; -28.0682];[28.3718; -38.6316];[8.9541; -35.0092]
1590; 1; 6;[-0.2394; 51.6059];[2.9445; -30.6913];[0.0000; 0.0000];[29.9742; -45.7429];[2.9768; -34.5308]
1591; 1; 7;[-0.4903; 41.6745];[2.5313; -31.6667];[0.0000; 0.0000];[34.4871; -44.5490];[2.4027; -34.7234]
1592; 1; 8;[-1.6274; 31.7449];[0.0000; 0.0000];[0.0000; 0.0000];[35.0361; -52.0156];[3.1839; -33.5908]
1593; 1; 9;[-2.1514; 19.4157];[0.0000; 0.0000];[0.9533; -25.7863];[34.6249; -45.7342];[5.0615; -26.6880]
1594; 1; 10;[-2.5210; 59.2202];[0.0000; 0.0000];[-0.6963; 68.2959];[31.4558; -61.3770];[3.4828; -30.9973]
1595; 1; 11;[-2.6151; 27.5909];[0.6553; -31.6667];[4.0463; -31.9448];[28.1801; -45.6248];[2.0940; -34.6576]
1596; 1; 12;[-2.6711; 33.0773];[0.0000; 0.0000];[0.0000; 0.0000];[27.6852; -46.2068];[1.6826; -33.4564]
1597; 1; 13;[-2.4783; 28.1034];[2.8452; -23.2357];[0.0000; 0.0000];[27.3149; -39.7431];[11.7197; -41.7428]
1598; 1; 14;[-2.1310; 39.5498];[4.6922; -18.4823];[5.0000; -41.8888];[27.6992; -41.2722];[12.5863; -47.8033]
1599; 1; 15;[-1.3834; 54.2288];[4.1335; -30.8445];[1.7282; -13.5213];[28.7747; -41.0786];[14.4771; -42.3496]
1600; 1; 16;[-0.8815; 38.8830];[3.3045; -17.1801];[5.0000; -44.7328];[27.2069; -43.5989];[13.0043; -40.7134]
1601; 1; 17;[-0.3303; 43.1706];[2.8115; -20.3298];[0.0000; 0.0000];[27.0323; -46.2246];[12.4820; -39.0136]
1602; 1; 18;[-0.2083; 41.7224];[12.9901; -37.0548];[5.0000; -43.1572];[26.1359; -34.3627];[13.4359; -40.1461]
1603; 1; 19;[-0.2142; 37.5012];[6.8468; -37.0817];[5.0000; -28.1400];[22.8985; -36.5134];[12.9945; -44.5736]
1604; 1; 20;[-0.2078; 41.4353];[6.4817; -36.9159];[3.8414; -19.2028];[27.5378; -38.8398];[15.2919; -42.6444]
1605; 1; 21;[-0.1590; 32.4926];[5.3272; -31.6777];[0.0000; 0.0000];[24.1596; -33.0837];[14.4099; -39.8009]
1606; 1; 22;[-0.2968; 37.7479];[5.7751; -36.5915];[0.0000; 0.0000];[22.3886; -35.9428];[12.3554; -43.7408]
1607; 1; 23;[-0.1665; 38.5941];[4.0441; -19.8088];[0.0000; 0.0000];[22.2550; -40.4768];[12.3975; -46.5461]
1608; 2; 0;[-0.2119; 27.6559];[8.5153; -26.0034];[0.7396; 19.6202];[23.6265; -26.9934];[15.6558; -28.2978]
1609; 2; 1;[-0.1733; 32.6460];[4.3765; -32.9198];[0.0000; 0.0000];[23.2073; -35.8166];[15.4163; -34.0482]
1610; 2; 2;[-0.1213; 33.2410];[5.9830; -32.2565];[1.7436; 13.4581];[23.0648; -33.6388];[9.1864; -36.0286]
1611; 2; 3;[-0.1471; 32.1182];[4.2052; -32.5141];[-1.4968; 49.1451];[25.3609; -33.6597];[10.9430; -36.0056]
1612; 2; 4;[-0.1339; 29.9874];[5.0294; -30.6238];[0.0000; 0.0000];[29.6313; -32.8449];[12.5429; -34.0536]
1613; 2; 5;[-0.1778; 30.9272];[4.6921; -31.3994];[-3.7443; 50.0540];[32.4695; -32.8992];[12.7762; -32.6514]
1614; 2; 6;[-0.1896; 43.5021];[2.8157; -29.6677];[0.0000; 0.0000];[31.4014; -44.0240];[6.2305; -27.9491]
1615; 2; 7;[-0.1880; 13.0955];[3.6766; -36.6990];[0.0000; 0.0000];[35.6709; -37.6800];[16.8761; -37.3404]
1616; 2; 8;[-0.6323; 65.3634];[3.1115; -28.2516];[0.0000; 0.0000];[26.8168; -53.4518];[10.4145; -29.5984]
1617; 2; 9;[-0.8483; 57.8080];[1.1940; -31.6667];[1.6553; -19.0665];[23.4732; -49.1474];[9.2581; -28.8944]
1618; 2; 10;[-0.7369; 4.7353];[0.2190; -31.6667];[4.1997; -25.9281];[22.6196; -50.3883];[5.6898; -27.2788]
1619; 2; 11;[-1.1990; 27.1073];[1.3476; -31.6667];[3.9767; -28.5465];[21.0318; -46.5121];[4.1858; -30.1507]
1620; 2; 12;[-1.2014; 36.9663];[2.3430; -9.0573];[0.0000; 0.0000];[20.0795; -54.4431];[15.0563; -18.4502]
1621; 2; 13;[-1.0686; 8.7035];[1.8134; -3.2880];[0.4073; 570.9239];[21.7178; -49.7762];[14.3085; -26.0010]
1622; 2; 14;[-2.1150; 32.3952];[2.9600; -24.8132];[5.0000; -43.0238];[34.2554; -45.0320];[19.8703; -40.7949]
1623; 2; 15;[-1.7094; 59.8954];[4.3183; -36.7758];[5.0000; -42.4046];[34.1595; -43.3929];[18.9876; -36.3326]
1624; 2; 16;[-0.8376; 41.9141];[0.0000; 0.0000];[0.0000; 0.0000];[32.6069; -48.2720];[15.9037; -42.5093]
1625; 2; 17;[-0.2655; 43.0661];[0.0000; 0.0000];[1.1511; 24.0165];[35.5055; -45.8067];[18.1228; -47.6905]
1626; 2; 18;[-0.1336; 42.3001];[0.0000; 0.0000];[0.0000; 0.0000];[32.3772; -50.4725];[14.8587; -43.3969]
1627; 2; 19;[-0.1410; 42.6275];[0.0000; 0.0000];[0.0000; 0.0000];[29.1639; -48.6216];[14.0596; -43.5789]
1628; 2; 20;[-0.1411; 41.9725];[1.8582; -19.9240];[0.0000; 0.0000];[23.6012; -42.4922];[14.5976; -44.7136]
1629; 2; 21;[-0.1311; 36.2729];[1.6294; -21.1783];[0.0000; 0.0000];[21.7653; -38.1061];[10.3611; -51.7945]
1630; 2; 22;[-0.1326; 44.3761];[2.7029; -36.5936];[3.5037; -16.2070];[18.3049; -35.9423];[11.1192; -51.6494]
1631; 2; 23;[-0.1498; 37.1294];[4.0184; -26.1243];[0.0000; 14684823276013110.0000];[17.0562; -28.7973];[10.7518; -33.1713]
1632; 3; 0;[-0.1172; 32.3004];[4.1759; -31.9569];[3.2775; -16.5790];[16.2791; -31.1046];[11.4208; -37.7985]
1633; 3; 1;[-0.1389; 27.9552];[4.2784; -26.2959];[0.0000; 0.0000];[15.6582; -26.8973];[10.6785; -32.1596]
1634; 3; 2;[-0.1720; 28.8412];[3.9738; -26.0619];[1.3709; -2.9683];[14.4801; -29.6821];[11.1031; -30.4995]
1635; 3; 3;[-0.1633; 36.0469];[3.8499; -32.2730];[0.1209; 179.1075];[16.7956; -30.1545];[10.9707; -37.1752]
1636; 3; 4;[-0.1456; 32.5228];[3.8360; -31.2400];[-2.2967; 70.4228];[23.4129; -33.0637];[12.1744; -36.7185]
1637; 3; 5;[-0.1386; 37.7162];[4.4790; -37.4171];[0.7881; 73.9713];[28.5090; -37.5966];[13.5784; -39.8567]
1638; 3; 6;[-0.0738; 57.5750];[3.4421; -36.8851];[1.6798; -9.3907];[0.8637; -149.0856];[16.7745; -33.6535]
1639; 3; 7;[-0.3917; 68.7890];[2.3386; -37.4748];[0.0000; 0.0000];[0.5272; -244.3769];[22.3888; -33.9535]
1640; 3; 8;[-0.8306; 65.0861];[0.5357; -28.5915];[4.8221; -32.6372];[-1.4059; 4.9293];[7.9214; -32.4006]
1641; 3; 9;[-0.9482; 44.5733];[0.6657; -29.6000];[4.4683; -31.9381];[-1.9874; 22.4350];[7.5247; -32.5234]
1642; 3; 10;[-0.6577; 49.9424];[0.0000; 0.0000];[2.3915; -32.3367];[-2.6457; 37.9584];[7.8668; -32.3831]
1643; 3; 11;[-1.0991; 50.2042];[2.2940; -37.1508];[5.0000; -41.8514];[-2.8078; 29.5610];[22.5576; -39.6038]
1644; 3; 12;[-1.2105; 35.5667];[2.0406; -37.5924];[5.0000; -43.3263];[-2.7717; -144.8139];[25.8853; -32.4632]
1645; 3; 13;[-1.1037; 42.3261];[0.0000; 0.0000];[1.8308; -14.5039];[-2.4002; -66.5192];[6.2281; -32.9447]
1646; 3; 14;[-1.8038; 39.2861];[0.5075; -31.6667];[0.0000; 0.0000];[12.7667; -70.3563];[22.3031; -40.9890]
1647; 3; 15;[-1.4521; 38.6953];[1.5781; -37.6197];[4.2999; -33.2207];[13.4251; -63.5186];[25.7778; -37.7869]
1648; 3; 16;[-0.8651; 38.1195];[1.6149; -37.4718];[5.0000; -40.6041];[12.6064; -54.7053];[20.9533; -43.7022]
1649; 3; 17;[-0.3304; 53.8010];[0.0000; 0.0000];[0.0000; 0.0000];[15.3785; -65.3495];[0.4617; -35.0996]
1650; 3; 18;[-0.2241; 31.9295];[0.3620; -11.3674];[7.0890; -41.6218];[13.0771; -44.8677];[21.3984; -41.6638]
1651; 3; 19;[-0.2335; 45.9608];[0.0000; 0.0000];[0.0000; 0.0000];[10.6009; -49.2235];[11.8248; -43.5867]
1652; 3; 20;[-0.1502; 44.1061];[0.0000; 0.0000];[0.0000; 0.0000];[20.4382; -47.8198];[18.6043; -44.0174]
1653; 3; 21;[-0.0974; 37.7323];[0.9507; -37.5949];[0.0000; 0.0000];[17.4009; -43.1229];[20.1979; -40.9529]
1654; 3; 22;[-0.0977; 33.2954];[1.0426; -32.5711];[2.5556; -19.1139];[15.6752; -34.7433];[17.7425; -43.1131]
1655; 3; 23;[-0.0913; 28.3312];[1.1566; -25.9188];[4.5551; -23.0833];[14.8294; -27.3984];[17.5554; -33.0027]
1656; 4; 0;[-0.1082; 32.1179];[1.3137; -32.2711];[0.0000; 0.0000];[13.0031; -35.5626];[18.0910; -41.8504]
1657; 4; 1;[-0.1142; 25.4343];[0.5559; -26.1112];[3.8276; -19.3263];[12.0209; -24.5719];[16.8688; -33.9908]
1658; 4; 2;[-0.0664; 29.3157];[0.5640; -30.3460];[2.3803; -6.3761];[18.3204; -30.8840];[22.3417; -36.6381]
1659; 4; 3;[-0.1345; 38.8174];[0.6433; -37.6069];[0.0000; 0.0000];[19.5188; -37.6910];[24.3745; -40.9102]
1660; 4; 4;[-0.1608; 35.3255];[0.4867; -25.9669];[-0.0000; 2249994174008756.5000];[27.2712; -27.1950];[26.3291; -31.4474]
1661; 4; 5;[-0.0773; 37.2978];[0.0000; 0.0000];[0.0000; 0.0000];[31.1887; -43.4209];[29.6728; -39.6209]
1662; 4; 6;[-0.1976; 41.8916];[0.5999; -32.3166];[-0.1655; 93.7528];[28.5720; -35.1458];[27.4416; -38.3021]
1663; 4; 7;[-0.4477; 46.1730];[-0.0527; 49.9309];[0.0000; 0.0000];[36.6755; -50.5989];[0.0000; 0.0000]
1664; 4; 8;[-1.5060; 31.2707];[-0.0933; 44.8204];[5.0000; -41.3147];[29.0849; -45.5103];[43.0068; -39.1931]
1665; 4; 9;[-1.2570; 17.9678];[-0.0140; 45.5875];[5.0000; -42.9602];[24.6900; -45.2019];[24.3048; -35.9099]
1666; 4; 10;[-2.2740; 7.4311];[-0.1218; 49.3508];[-1.0301; 61.7646];[22.9529; -47.0080];[1.8437; -24.8324]
1667; 4; 11;[-2.4537; 41.4703];[-0.2059; 65.6544];[0.0000; 0.0000];[22.5136; -68.2596];[2.7208; -33.1451]
1668; 4; 12;[-2.5268; 19.1798];[-0.1844; 49.9736];[0.0000; 0.0000];[21.5976; -48.3158];[4.9222; -32.2230]
1669; 4; 13;[-2.2578; 31.5896];[-0.0460; 48.2226];[-4.7417; 62.4309];[22.1046; -48.2533];[0.0000; 0.0000]
1670; 4; 14;[-1.6415; 45.5778];[-0.0360; 47.4089];[-1.7103; 80.6555];[30.0970; -47.4910];[1.5702; -35.3620]
1671; 4; 15;[-1.5063; 34.4854];[0.0000; 0.0000];[0.0000; 0.0000];[32.0403; -59.9420];[9.1263; -35.6719]
1672; 4; 16;[-0.8595; 46.9353];[0.0000; 0.0000];[0.0000; 0.0000];[29.4609; -48.0321];[30.8162; -41.0384]
1673; 4; 17;[-0.1852; 39.6395];[0.0000; 0.0000];[0.0000; 0.0000];[39.5990; -46.7805];[33.1106; -39.1395]
1674; 4; 18;[-0.2167; 37.9585];[0.3600; -37.5148];[8.0211; -41.5809];[32.6871; -42.4316];[33.2273; -38.0345]
1675; 4; 19;[-0.1216; 38.3396];[0.3268; -37.4630];[5.0000; -39.7242];[27.5606; -39.7279];[36.6771; -38.1285]
1676; 4; 20;[-0.1741; 42.7319];[0.3064; -32.6275];[3.0129; -19.9957];[26.5189; -36.8820];[24.1617; -36.6610]
1677; 4; 21;[-0.1681; 49.3412];[0.2795; -37.5052];[1.5183; -19.9957];[25.1869; -40.1488];[20.1784; -42.0940]
1678; 4; 22;[-0.0789; 42.2911];[0.2319; -32.4679];[0.0000; 0.0000];[21.3567; -33.9534];[18.3532; -36.4156]
1679; 4; 23;[-0.0603; 42.9102];[0.2824; -32.6024];[0.0000; 0.0000];[19.9813; -31.7021];[16.9520; -36.7526]
1680; 5; 0;[-0.0937; 40.6053];[0.2284; -26.1908];[-0.0000; 8895041164486080.0000];[17.4704; -29.6490];[19.6279; -29.4264]
1681; 5; 1;[-0.0869; 36.3271];[0.1179; -31.0680];[-1.0240; 66.3467];[16.9024; -32.0701];[20.4969; -34.0528]
1682; 5; 2;[-0.3183; 35.0014];[0.1441; -26.3181];[0.0000; 0.0000];[15.8705; -28.8003];[18.4756; -26.5689]
1683; 5; 3;[-0.3115; 41.3004];[0.1521; -31.6150];[0.6521; 47.2422];[16.6320; -32.6404];[18.3587; -34.1754]
1684; 5; 4;[-0.3269; 32.9985];[0.2014; -31.8489];[-2.9890; 49.7898];[28.0069; -33.9554];[22.7855; -34.1258]
1685; 5; 5;[-0.3176; 45.2519];[0.2110; -32.2667];[0.0000; 0.0000];[34.0524; -34.3093];[21.5718; -34.0701]
1686; 5; 6;[-0.3028; 34.5114];[0.2152; -37.5381];[0.0000; 0.0000];[0.3203; -131.2245];[11.5749; -30.2800]
1687; 5; 7;[-0.3179; 97.6726];[0.0809; -28.5361];[0.0000; 0.0000];[-0.3167; -35.1913];[11.0793; -30.5121]
1688; 5; 8;[-1.1658; 71.1560];[0.1289; -29.0229];[0.0000; 0.0000];[11.8545; -47.8092];[9.0909; -31.0706]
1689; 5; 9;[-1.4805; 77.0608];[0.1283; -29.5446];[0.0000; 0.0000];[11.1052; -54.3251];[7.0737; -31.7497]
1690; 5; 10;[-1.5612; 31.2567];[0.1145; -30.1910];[5.0000; -43.6687];[10.7747; -45.1150];[16.6220; -34.2709]
1691; 5; 11;[-1.8653; 27.7358];[0.1222; -30.6558];[0.0000; 0.0000];[10.2084; -44.3665];[7.9338; -32.0246]
1692; 5; 12;[-1.7315; 42.5760];[0.0000; 0.0000];[-2.1049; 58.5410];[10.1667; -56.9386];[19.7548; -34.1052]
1693; 5; 13;[-1.3426; 41.5963];[0.3731; -19.6067];[5.0000; -43.8628];[10.7570; -61.3335];[28.1712; -37.2855]
1694; 5; 14;[-1.2132; 49.9053];[0.0000; 0.0000];[1.1988; -11.3068];[18.8551; -55.6939];[9.8851; -33.7248]
1695; 5; 15;[-0.7695; 14.1514];[0.3366; -25.9351];[5.0000; -41.9761];[18.8754; -58.7519];[26.7552; -35.6805]
1696; 5; 16;[-0.4156; 62.3600];[0.0000; 0.0000];[0.0000; 0.0000];[19.1708; -54.9588];[3.6133; -34.2190]
1697; 5; 17;[-0.1506; 34.5339];[0.0000; 0.0000];[0.0000; 0.0000];[18.7517; -51.5438];[24.5730; -40.9519]
1698; 5; 18;[-0.1343; 42.8708];[0.0000; 0.0000];[-0.2659; 63.0182];[17.5916; -46.1428];[24.0499; -43.0903]
1699; 5; 19;[-0.1607; 37.3353];[0.3814; -16.7770];[-0.2523; 289.8838];[15.0201; -42.1795];[22.8133; -39.8250]
1700; 5; 20;[-0.4451; 37.6377];[0.4159; -17.3953];[0.0582; 836.7467];[29.7411; -43.8751];[20.2059; -40.4829]
1701; 5; 21;[-0.3672; 41.8054];[1.0032; -14.7990];[0.0000; 0.0000];[26.4824; -35.2047];[20.7341; -44.4469]
1702; 5; 22;[-0.3526; 41.6539];[3.3196; -13.6775];[2.7230; -14.7146];[25.5444; -35.2363];[15.3519; -49.7291]
1703; 5; 23;[-0.5347; 33.7674];[4.7905; -8.5981];[-0.6697; 114.7961];[25.6680; -30.3919];[16.6313; -30.4438]
1704; 6; 0;[-0.4415; 33.2076];[4.0384; -17.7193];[1.9902; -15.4733];[24.6921; -32.4321];[17.5428; -34.4975]
1705; 6; 1;[-0.4635; 34.0725];[4.6625; -7.3811];[-0.1060; 105.5482];[23.7205; -28.4941];[20.2344; -33.0705]
1706; 6; 2;[-0.2577; 32.4693];[10.2500; -22.7507];[0.7795; 10.1975];[25.7403; -27.6592];[20.3795; -33.5566]
1707; 6; 3;[-0.1851; 31.1632];[9.5340; -24.7325];[3.4792; -19.9957];[31.0728; -28.9344];[16.4165; -32.7068]
